"time_index","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
48526,"Su",0,0,2,31.1,35.6,55,7.0015,276,1076,1352
82162,"Su",0,0,2,30.7,33.7,76,8.9981,23,37,60
67228,"Su",0,0,2,27.7,30.7,81,0,108,757,865
7076,"Su",0,0,1,27.8,32.1,39,15.0013,180,395,575
29161,"Fall",0,1,1,28.5,31.9,76,0,0,2,2
84862,"Fall",0,1,1,26.3,29,56,0,3,10,13
79381,"Fall",0,1,1,25.6,28.2,62,8.9981,43,95,138
21233,"Fall",0,1,1,27.5,31.2,92,7.0015,280,2226,2506
66107,"Fall",0,1,1,33,37.4,64,0,633,1195,1828
77023,"Fall",0,1,1,32.2,36.2,71,0,3,166,169
70628,"Fall",0,1,1,33.9,36.5,33,12.998,18,55,73
34437,"Fall",0,1,1,27.1,30.7,38,6.0032,67,155,222
94221,"Fall",0,0,1,28.6,33.7,60,6.0032,18,147,165
20657,"Fall",0,0,1,23.6,25.4,64,7.0015,23,117,140
57258,"Fall",0,0,1,27,30.4,66,0,13,43,56
80852,"Fall",0,0,1,33.1,36.7,54,6.0032,63,436,499
94695,"Fall",0,0,1,34.2,40.7,77,7.0015,1687,2944,4631
68638,"Fall",0,0,1,34.3,38.1,63,0,27,152,179
23951,"Fall",0,0,1,33.6,37.5,51,15.0013,97,164,261
52800,"Fall",0,0,1,35.7,39.2,29,15.0013,95,429,524
53543,"Fall",0,0,1,32,37,76,11.0014,95,238,333
64439,"Fall",0,0,1,31.7,36.5,54,19.0012,118,282,400
86763,"Fall",0,0,1,29.4,32.5,81,15.0013,37,170,207
37055,"Fall",0,0,3,25.5,31,90,12.998,54,109,163
3301,"Fall",0,0,1,27.3,31.1,32,16.9979,33,53,86
97488,"Fall",0,0,1,31.8,35.3,56,7.0015,610,3050,3660
90320,"Fall",0,0,2,27,31.6,53,12.998,147,244,391
15491,"Fall",1,0,1,26.1,30.5,38,6.0032,3,5,8
27477,"Fall",1,0,2,27.1,30.9,88,6.0032,0,2,2
58123,"Fall",1,0,2,30.4,34.6,75,6.0032,65,120,185
87867,"Fall",1,0,2,32.2,37.7,75,0,10,73,83
17242,"Fall",1,0,1,33,38.6,45,8.9981,16,116,132
17140,"Fall",1,0,2,33.9,37.7,41,11.0014,16,85,101
59178,"Fall",1,0,2,31.7,36.3,76,7.0015,28,75,103
52947,"Fall",1,0,2,31,33.8,64,8.9981,56,521,577
66229,"Fall",0,1,1,27.5,31.3,53,6.0032,0,14,14
72660,"Fall",0,1,1,27.8,29.7,45,6.0032,316,3383,3699
74293,"Fall",0,1,1,29.8,33.9,83,7.0015,1,13,14
40105,"Fall",0,1,1,32.7,37.8,66,7.0015,335,527,862
74768,"Fall",0,1,1,32.7,38.4,32,8.9981,147,2295,2442
93117,"Fall",0,1,1,30,35.3,88,12.998,19,48,67
31793,"Fall",0,1,1,29.5,33.6,92,8.9981,3,24,27
67371,"Fall",0,1,2,27.4,31.8,74,6.0032,1,4,5
71964,"Fall",0,1,1,26.4,28.9,32,6.0032,1,3,4
78262,"Fall",0,1,2,28.5,33.6,66,0,129,890,1019
41398,"Fall",0,1,3,27.3,31.5,56,6.0032,17,90,107
44986,"Fall",0,1,2,29.5,35.3,69,0,1290,2929,4219
10810,"Fall",0,1,1,31.7,37.5,49,15.0013,460,1434,1894
69097,"Fall",0,1,1,30.2,35.3,73,15.0013,140,2889,3029
52814,"Fall",0,1,1,28.2,31.6,93,12.998,0,54,54
42600,"Fall",0,1,1,26,29.9,55,7.0015,1,3,4
22472,"Fall",0,1,1,25.4,29,20,7.0015,3,6,9
41107,"Fall",0,1,2,27.3,29.1,41,8.9981,1,1,2
79138,"Fall",0,1,1,33.3,36.2,67,0,95,3717,3812
54632,"Fall",0,1,1,34.4,38,67,16.9979,91,177,268
39561,"Fall",0,1,1,32.7,38,60,19.9995,239,600,839
74054,"Fall",0,1,1,30.8,36.1,70,23.9994,1,28,29
45054,"Fall",0,1,1,30,33.7,41,11.0014,11,300,311
16202,"Fall",0,1,2,28.6,32.9,82,11.0014,104,350,454
96210,"Fall",0,1,1,25.9,29.3,42,7.0015,2,4,6
14456,"Fall",0,1,1,26.8,31.3,68,7.0015,19,31,50
7382,"Fall",0,1,2,28,30.7,46,12.998,13,38,51
18292,"Fall",0,1,2,28.9,32.5,32,16.9979,888,2096,2984
5745,"Fall",0,1,2,31.9,34.3,76,16.9979,8,13,21
80254,"Fall",0,1,2,32.9,37,54,23.9994,41,179,220
42250,"Fall",0,1,3,27.1,29.9,53,30.0026,1,27,28
36742,"Fall",0,1,1,27.8,31.4,75,11.0014,16,135,151
91097,"Fall",0,1,2,27.2,31,48,6.0032,7,61,68
73794,"Fall",0,0,1,27.9,32.8,60,16.9979,82,126,208
99682,"Fall",0,0,1,35.2,38.4,67,6.0032,4,29,33
43686,"Fall",0,0,1,31.6,35.1,49,11.0014,251,3456,3707
15514,"Fall",0,0,1,29.4,34.1,52,11.0014,20,50,70
86655,"Fall",0,0,1,28.4,30.3,42,6.0032,67,250,317
88956,"Fall",0,0,1,28.7,33.7,33,6.0032,10,23,33
24794,"Fall",0,0,1,25.4,27.8,52,6.0032,280,5715,5995
62601,"Fall",0,0,1,29.9,32.8,62,6.0032,34,960,994
66563,"Fall",0,0,1,26.8,29.4,58,0,45,339,384
7100,"Fall",0,0,1,30.4,36.2,46,6.0032,44,122,166
99134,"Fall",0,0,1,32.1,37.9,70,12.998,1184,6404,7588
7699,"Fall",0,0,1,34.7,38.9,67,19.9995,1068,13284,14352
51745,"Fall",0,0,1,34.5,40.8,50,19.0012,194,1215,1409
20696,"Fall",0,0,1,35.7,39,61,15.0013,29,176,205
94584,"Fall",0,0,1,34.5,40.1,37,19.0012,14,100,114
38937,"Fall",0,0,1,29.4,33.1,69,16.9979,19,40,59
25409,"Fall",0,0,1,30.8,35,78,15.0013,27,146,173
85153,"Fall",0,0,1,30.1,33.7,54,16.9979,70,168,238
52189,"Fall",0,1,1,29.5,34.5,28,19.0012,1,2,3
40085,"Fall",0,1,1,28.1,31.3,53,11.0014,0,2,2
65846,"Fall",0,1,1,36.1,39.9,53,16.9979,1,5,6
62840,"Fall",0,1,1,35.7,39.9,79,27.9993,13,74,87
18465,"Fall",0,1,1,35.9,39.8,39,26.0027,42,82,124
52607,"Fall",0,1,1,28.9,33.3,36,8.9981,15,49,64
95831,"Fall",0,1,1,27.7,31.3,48,8.9981,5,10,15
77250,"Fall",0,1,1,29.7,34.1,50,7.0015,11,32,43
21391,"Fall",0,1,1,27.4,31.3,88,11.0014,0,2,2
16973,"Fall",0,1,1,31.2,34.5,63,32.9975,8,660,668
37136,"Fall",0,1,1,37.5,42.5,69,19.9995,31,353,384
86092,"Fall",0,1,1,36.1,38.2,55,19.0012,150,229,379
94335,"Fall",0,1,1,34.5,36.3,49,19.9995,3,30,33
85797,"Fall",0,1,1,34.3,37.8,66,7.0015,38,365,403
18982,"Fall",0,1,1,29.8,34.8,53,0,1,97,98
86576,"Fall",0,1,1,30.2,34.5,62,12.998,30,97,127
86952,"Fall",0,1,1,30.7,35.6,54,11.0014,5968,9401,15369
32928,"Fall",0,1,1,32.4,37.4,52,16.9979,141,1424,1565
13817,"Fall",0,1,1,34.5,38.4,57,11.0014,107,290,397
72158,"Fall",0,1,3,25.8,29.5,42,8.9981,4,48,52
49601,"Fall",0,1,1,31.1,34.5,37,8.9981,248,1245,1493
61024,"Fall",0,1,1,27,29.9,72,16.9979,30,58,88
87169,"Fall",0,1,1,24.3,27.5,33,16.9979,2,52,54
58352,"Fall",0,1,1,25.7,29.8,76,16.9979,71,138,209
19091,"Fall",0,1,1,28.6,33.8,52,19.0012,256,453,709
13767,"Fall",0,1,1,31.1,35.4,54,16.9979,5,23,28
19822,"Fall",0,1,1,30.1,34,66,19.9995,2,4,6
99955,"Fall",0,1,1,26.8,29.9,83,6.0032,93,242,335
90944,"Fall",0,1,1,26.8,31.3,59,16.9979,91,583,674
60859,"Fall",0,1,1,23.4,27.4,66,11.0014,2,4,6
38307,"Fall",0,1,1,27.2,30.7,52,7.0015,146,472,618
9879,"Fall",0,1,1,24.6,28.5,65,16.9979,0,26,26
36038,"Fall",0,1,1,30.1,33.3,17,12.998,8,345,353
44246,"Fall",0,1,1,27.2,31.8,56,12.998,73,117,190
9609,"Fall",0,1,1,30,32.2,19,11.0014,11,29,40
94008,"Fall",0,1,1,30.5,33.9,75,12.998,3,47,50
90288,"Fall",0,1,1,29.8,32.7,80,16.9979,909,3044,3953
47429,"Fall",0,1,1,28.8,32.2,41,15.0013,204,4415,4619
90169,"Fall",0,0,1,25.4,29.6,92,12.998,314,491,805
47794,"Fall",0,0,1,24.8,26.4,53,6.0032,1,8,9
27977,"Fall",0,0,1,24.3,26.6,34,6.0032,3,21,24
51014,"Fall",0,0,1,27.9,31.4,80,11.0014,7,12,19
64451,"Fall",0,0,1,29,34.8,30,15.0013,1140,2155,3295
29790,"Fall",0,0,1,32.2,36.6,63,12.998,38,308,346
4820,"Fall",0,0,1,28.6,32.8,71,15.0013,2332,4115,6447
25440,"Fall",0,0,1,29.5,35.4,31,15.0013,7,13,20
17192,"Fall",0,0,1,28.2,31.7,51,15.0013,11,128,139
87489,"Fall",0,0,1,25.5,28.3,48,15.0013,0,11,11
18828,"Fall",0,0,1,25.2,29.3,61,11.0014,0,3,3
38673,"Fall",0,0,1,34.8,41.3,54,19.9995,124,305,429
99280,"Fall",0,0,1,31.7,37.7,50,19.9995,419,9878,10297
91069,"Fall",0,0,1,30.9,36.9,50,19.0012,132,588,720
48507,"Fall",0,1,1,27.7,31.6,77,15.0013,19,45,64
74143,"Fall",0,1,1,27.8,31.3,81,15.0013,4,12,16
28097,"Fall",0,1,1,32.8,37.8,73,6.0032,806,3107,3913
93607,"Fall",0,1,1,33,37.9,82,12.998,62,106,168
74488,"Fall",0,1,1,34.1,37.2,51,16.9979,1,13,14
29529,"Fall",0,1,1,34.8,39,57,22.0028,5,9,14
67871,"Fall",0,1,1,34.8,38.8,75,19.0012,202,1704,1906
8105,"Fall",0,1,1,35.5,38.6,71,22.0028,46,138,184
8228,"Fall",0,1,1,34.9,38.6,47,23.9994,2428,12052,14480
70871,"Fall",0,1,1,31.1,33.7,77,12.998,143,872,1015
7987,"Fall",0,1,1,30.9,33.8,57,15.0013,32,57,89
70205,"Fall",0,1,1,33.2,37,55,0,11,624,635
65406,"Fall",0,1,1,34.9,37.6,41,6.0032,47,115,162
30985,"Fall",0,1,1,36.9,42.4,24,19.9995,6,25,31
92059,"Fall",0,1,1,31.6,35.5,74,8.9981,169,1572,1741
6933,"Fall",0,1,1,28.8,32.9,75,0,186,3924,4110
73604,"Fall",0,1,3,29,33,44,11.0014,29,120,149
69668,"Fall",0,1,1,30.1,33.7,66,12.998,12,19,31
67627,"Fall",0,1,1,30,33.5,45,7.0015,6,34,40
77750,"Fall",0,1,1,26.4,32.1,81,6.0032,130,1188,1318
71820,"Fall",0,1,1,33.2,36.7,59,0,33,77,110
41361,"Fall",0,1,1,35.7,39.9,39,11.0014,3,32,35
14658,"Fall",0,1,1,35.8,42.3,45,0,107,701,808
66820,"Fall",0,1,1,36.8,42,32,0,37,205,242
79700,"Fall",0,1,1,30.8,35.8,85,19.9995,100,957,1057
10400,"Fall",0,1,1,29.5,34.2,54,15.0013,3195,5689,8884
60246,"Fall",0,1,1,26.5,30.8,76,0,9,19,28
86322,"Fall",0,1,1,28.2,31.4,76,7.0015,39,61,100
10717,"Fall",0,1,1,28.6,32.1,74,0,136,357,493
19393,"Fall",0,1,1,25.5,28.9,30,8.9981,5,12,17
34313,"Fall",0,1,1,26.7,30,52,7.0015,76,180,256
50092,"Fall",0,1,1,31.5,36.2,25,19.0012,1,5,6
23607,"Fall",0,1,1,31.6,34.1,50,19.0012,13,79,92
537,"Fall",0,1,1,35.4,39,78,19.0012,16,988,1004
96006,"Fall",0,1,1,38,40.6,45,19.0012,92,245,337
93374,"Fall",0,1,2,33.9,37.8,57,16.9979,8,30,38
54514,"Fall",0,1,2,34.3,38.2,51,11.0014,1,2,3
61000,"Fall",0,1,2,31.3,35,16,11.0014,2,2,4
76575,"Fall",0,1,3,29.4,33.1,72,32.9975,6,38,44
29315,"Fall",0,1,2,29.6,33.3,32,11.0014,323,601,924
72404,"Fall",0,1,3,30.5,35.1,72,6.0032,90,256,346
65769,"Fall",0,1,2,28.3,35,73,0,220,500,720
91831,"Fall",0,1,3,28.1,32.1,69,7.0015,233,453,686
6548,"Fall",0,1,2,30.9,36.8,30,6.0032,7,13,20
5254,"Fall",0,1,2,26.6,31,36,6.0032,1,24,25
77320,"Fall",0,1,3,27.5,29.3,46,6.0032,1,19,20
69157,"Fall",0,1,2,27.1,30.7,80,0,1,2,3
2488,"Fall",0,1,1,30.3,35,56,0,542,877,1419
38017,"Fall",0,1,1,31.9,35.9,22,22.0028,5,12,17
31577,"Fall",0,1,1,29.6,32.4,34,19.9995,12,2061,2073
96125,"Fall",0,1,2,27.6,30.3,71,12.998,1430,2494,3924
6393,"Fall",0,1,2,30.7,31.6,67,12.998,1283,1973,3256
28218,"Fall",0,1,1,28,32.9,80,7.0015,24,60,84
13739,"Fall",0,1,1,26.4,30.4,19,7.0015,116,198,314
89665,"Fall",0,1,1,26.3,28.8,82,6.0032,4,9,13
15894,"Fall",0,1,1,25.5,30.5,71,8.9981,1,1,2
36031,"Fall",0,1,1,26.3,32,53,8.9981,58,274,332
4259,"Fall",0,1,1,30.1,33.3,64,16.9979,10,62,72
30674,"Fall",0,1,1,30.2,33.5,63,15.0013,409,1883,2292
6624,"Fall",0,1,1,29.5,32.1,63,12.998,4,32,36
82282,"Fall",0,0,2,25.4,28.4,40,11.0014,0,2,2
86746,"Fall",0,0,1,26.2,31.3,45,6.0032,0,2,2
335,"Fall",0,0,1,31.2,35.1,50,15.0013,61,488,549
17658,"Fall",0,0,1,31.8,35.5,41,15.0013,59,95,154
68797,"Fall",0,0,2,34.1,40.1,48,22.0028,53,243,296
42127,"Fall",0,0,1,34.4,38.5,23,16.9979,1,1,2
4598,"Fall",0,0,2,29,32.7,42,30.0026,0,46,46
38461,"Fall",0,0,3,29.2,33.5,42,19.0012,15,23,38
86798,"Fall",0,0,2,28.8,32.1,84,22.0028,74,338,412
62214,"Fall",0,0,2,29.9,35.1,70,8.9981,4,16,20
84816,"Fall",0,0,1,29.9,33.9,68,12.998,0,2,2
86032,"Fall",0,0,1,30.5,34.3,36,7.0015,37,144,181
72353,"Fall",0,0,1,36.8,41.5,39,19.9995,32,62,94
71612,"Fall",0,0,1,34.5,38.2,68,12.998,1,6,7
15725,"Fall",0,0,3,31.2,35.4,69,43.0006,270,922,1192
12205,"Fall",0,0,1,29.2,32.1,55,7.0015,8,16,24
45202,"Fall",0,1,1,29.9,32.8,31,22.0028,15,23,38
99213,"Fall",0,1,1,32.4,36.9,31,26.0027,21,66,87
59325,"Fall",0,1,1,33,38.8,49,23.9994,36,60,96
49384,"Fall",0,1,1,35.2,40.1,24,19.0012,19,135,154
5548,"Fall",0,1,1,35.6,38.7,14,7.0015,77,450,527
50490,"Fall",0,1,1,32.3,35.9,45,7.0015,89,228,317
98806,"Fall",0,1,1,29.5,33.8,59,0,4,14,18
14643,"Fall",0,1,1,31.5,35.2,44,0,0,2,2
46777,"Fall",0,1,1,29.6,32.5,38,0,11,206,217
78530,"Fall",0,1,1,31.5,34.7,59,7.0015,228,474,702
47551,"Fall",0,1,1,30.5,34.4,51,0,4,355,359
73778,"Fall",0,1,2,33.1,39.6,38,8.9981,155,1048,1203
89197,"Fall",0,1,1,32.3,35.9,38,12.998,120,264,384
93837,"Fall",0,1,1,35.9,40.8,62,11.0014,6,69,75
41271,"Fall",0,1,1,29.9,33.4,19,16.9979,1,21,22
68538,"Fall",0,1,1,30.4,33.9,73,11.0014,3,14,17
5459,"Fall",0,1,1,27.2,31.9,55,11.0014,0,1,1
74159,"Fall",0,1,1,33.6,37.3,41,15.0013,58,93,151
12916,"Fall",0,1,1,35,39.1,37,26.0027,21,89,110
24334,"Fall",0,1,1,31.9,36.3,59,19.9995,108,192,300
21344,"Fall",0,1,1,34.5,37.7,43,22.0028,9,21,30
76671,"Fall",0,1,1,35.9,40.1,40,22.0028,115,1701,1816
13031,"Fall",0,1,1,36,40,50,19.9995,19,109,128
20700,"Fall",0,1,1,35,39.2,46,19.9995,17,36,53
43269,"Fall",0,1,1,31.8,34.6,30,0,81,167,248
34225,"Fall",0,1,1,30,33.1,45,8.9981,13,63,76
4976,"Fall",0,1,1,24.2,29.2,44,11.0014,70,161,231
33040,"Fall",0,1,1,26.9,30.8,74,8.9981,51,261,312
68082,"Fall",0,1,1,31,35.1,76,16.9979,41,123,164
17600,"Fall",0,1,1,31,36,93,6.0032,1825,10936,12761
24207,"Fall",0,1,1,25.7,28.4,76,11.0014,291,487,778
2462,"Fall",0,1,1,24.5,28,77,8.9981,7,17,24
78100,"Fall",0,1,1,23.9,28.4,54,8.9981,21,145,166
6463,"Fall",0,1,1,33.3,36.5,56,0,464,842,1306
20326,"Fall",0,1,1,29.9,31.8,28,19.9995,526,1198,1724
82238,"Fall",0,0,2,27.2,32.2,61,6.0032,3,73,76
28950,"Fall",0,0,2,28.4,32.6,64,11.0014,1,4,5
50458,"Fall",0,0,2,29.6,33.2,42,15.0013,156,527,683
56923,"Fall",0,0,2,29,33.3,90,22.0028,6,12,18
30470,"Fall",0,0,1,30.2,32.6,51,16.9979,270,698,968
2731,"Fall",0,0,2,30.5,33.5,60,19.0012,2,97,99
75113,"Fall",0,0,1,28.5,31.3,66,15.0013,13,37,50
64320,"Fall",0,0,2,26.8,31.5,46,19.0012,59,263,322
40212,"Fall",0,0,2,27,30.9,41,15.0013,6,40,46
79019,"Fall",0,0,2,27.9,31.6,78,26.0027,338,863,1201
74880,"Fall",0,0,2,29,31.1,63,26.0027,997,2767,3764
25330,"Fall",0,0,3,27.2,32.4,50,19.9995,3,15,18
7125,"Fall",0,0,2,25.6,29.9,75,19.0012,14,23,37
90012,"Fall",0,0,3,27.8,30.9,54,19.0012,8,104,112
66075,"Fall",0,0,1,29.6,31.9,33,12.998,484,978,1462
48734,"Fall",0,0,1,31.5,35.4,76,8.9981,794,1841,2635
39152,"Fall",0,0,1,29.7,33.2,25,11.0014,5,28,33
44150,"Fall",0,0,3,25.1,29.4,33,32.9975,4,75,79
30369,"Fall",0,0,3,22.5,25,45,0,13,43,56
19172,"Fall",0,1,1,24.8,28.1,66,12.998,1,1,2
2412,"Fall",0,1,2,23,26.1,57,12.998,0,5,5
33401,"Fall",0,1,1,24.8,30.9,34,16.9979,15,36,51
68395,"Fall",0,1,1,21.9,22.9,14,16.9979,26,48,74
25254,"Fall",0,1,1,26.5,30.7,49,22.0028,33,134,167
73787,"Fall",0,1,1,27.2,31.3,51,22.0028,297,10513,10810
20643,"Fall",0,1,1,29.9,32.9,16,19.0012,86,763,849
7757,"Fall",0,1,1,29.7,35.1,68,22.0028,394,1058,1452
10551,"Fall",0,1,1,25.4,29.2,56,11.0014,1,3,4
14083,"Fall",0,1,1,28.2,32.3,32,30.0026,120,1172,1292
90258,"Fall",0,1,1,28.4,31.8,65,19.0012,30,115,145
42624,"Fall",0,1,1,31,36,55,22.0028,467,1129,1596
36703,"Fall",0,1,1,28.9,33.2,58,0,24,118,142
94406,"Fall",0,1,1,27.7,32.1,48,8.9981,7,141,148
75962,"Fall",0,1,1,26.1,31.3,72,6.0032,4,146,150
13945,"Fall",0,1,1,24.3,26.9,16,11.0014,12,112,124
8801,"Fall",0,1,1,26.4,29.6,30,0,1,10,11
85208,"Fall",0,1,1,26.6,31.3,44,0,15,65,80
3322,"Fall",0,1,1,25,28.6,68,0,2,6,8
48822,"Fall",0,1,1,32.7,36,55,8.9981,846,1552,2398
6150,"Fall",0,1,1,30.8,37.3,38,16.9979,68,383,451
57432,"Fall",0,1,1,29,32.2,59,15.0013,38,174,212
7773,"Fall",0,1,1,26.4,30.4,52,19.0012,21,414,435
72266,"Fall",0,1,1,27.4,31.2,92,15.0013,9,62,71
83754,"Fall",0,1,1,25.4,29.7,44,15.0013,24,177,201
88830,"Fall",0,1,1,24.7,29.5,46,19.0012,342,3928,4270
38712,"Fall",0,1,1,31.3,35.6,45,16.9979,3,9,12
21866,"Fall",0,1,1,34.2,38.7,38,19.0012,4,8,12
1184,"Fall",0,1,1,31.3,35.2,69,23.9994,149,735,884
63856,"Fall",0,1,1,26.6,29.9,64,7.0015,43,106,149
16929,"Fall",0,1,1,27.4,31.8,56,7.0015,1687,3836,5523
81200,"Fall",0,1,3,26.5,29.6,73,12.998,31,237,268
89472,"Fall",0,1,1,26,28.6,55,0,6,11,17
34453,"Fall",0,1,1,32.3,35.2,68,7.0015,11,39,50
42515,"Fall",0,1,1,25.2,29.9,79,8.9981,26,44,70
52742,"Fall",0,1,2,24.6,28.3,69,6.0032,15,42,57
84771,"Fall",0,1,1,23.3,28.2,76,7.0015,48,129,177
16294,"Fall",0,1,1,25.4,29.8,56,6.0032,7,12,19
20472,"Fall",0,1,1,27.9,31.5,92,8.9981,17,124,141
87114,"Fall",0,1,3,28.9,34,57,16.9979,18,139,157
28265,"Fall",0,1,1,30.2,33.1,16,12.998,496,2728,3224
35241,"Fall",0,1,1,30.8,33.2,64,16.9979,111,224,335
91323,"Fall",0,1,1,27.6,31.6,51,15.0013,37,305,342
33901,"Fall",0,1,1,28.4,32.6,55,12.998,7,79,86
30898,"Fall",0,1,3,24.1,28,60,7.0015,3,8,11
28957,"Fall",0,1,1,24.9,28.2,58,6.0032,1,1,2
60525,"Fall",0,1,1,24.2,25.8,23,7.0015,10,108,118
30265,"Fall",0,1,2,28.9,31.4,56,8.9981,5,49,54
16161,"Fall",0,1,2,27.3,30.3,61,11.0014,23,60,83
12167,"Fall",0,1,1,27.2,29.6,10,8.9981,54,102,156
13840,"Fall",0,0,2,27.6,30.4,53,16.9979,9,871,880
88051,"Fall",0,0,3,27.3,31.7,63,19.0012,25,79,104
92130,"Fall",0,0,2,29.8,34,36,11.0014,414,1003,1417
64817,"Fall",0,0,1,28.9,34.9,88,15.0013,283,496,779
56974,"Fall",0,0,1,28.3,32,59,11.0014,2,22,24
97982,"Fall",0,0,1,27.5,31.6,85,8.9981,17,41,58
56068,"Fall",0,0,1,25.7,28.9,58,12.998,39,162,201
79135,"Fall",0,0,1,26,29.7,33,11.0014,0,4,4
45842,"Fall",0,0,1,27.3,30.7,69,12.998,37,98,135
87171,"Fall",0,0,1,32.9,38.5,35,15.0013,44,73,117
22236,"Fall",0,0,1,30.4,34.8,88,12.998,26,40,66
67185,"Fall",1,0,2,27.3,29.7,71,19.9995,1,5,6
84516,"Fall",1,0,2,27.7,32.2,72,19.0012,1,14,15
11186,"Fall",1,0,1,26.8,30,63,11.0014,2,9,11
47517,"Fall",1,0,2,30.1,33.3,21,12.998,6,10,16
554,"Fall",1,0,1,30.5,34.8,50,11.0014,10,51,61
62523,"Fall",1,0,3,28,30.8,38,7.0015,26,123,149
95222,"Fall",1,0,3,28.2,33.5,56,16.9979,154,453,607
76880,"Fall",1,0,2,27.1,33,34,19.9995,1,1,2
38640,"Fall",1,0,2,25.2,28.6,37,39.0007,147,412,559
58042,"Fall",1,0,3,23.8,27.8,40,26.0027,0,2,2
74384,"Fall",0,1,3,22.7,27.1,41,19.9995,0,6,6
75196,"Fall",0,1,2,22.6,24.5,32,23.9994,19,367,386
98491,"Fall",0,1,3,22.6,26.9,59,26.0027,67,170,237
49688,"Fall",0,1,3,21.4,24.9,45,26.0027,6,14,20
83377,"Fall",0,1,3,22.5,27.2,69,19.9995,2,17,19
33701,"Fall",0,1,3,22.6,25.4,71,26.0027,9,35,44
4158,"Fall",0,1,3,23.4,26.9,60,26.0027,20,109,129
9616,"Fall",0,1,2,21.5,25.6,82,26.0027,569,1562,2131
58763,"Fall",0,1,2,22.1,24.1,51,26.0027,35,976,1011
40527,"Fall",0,1,3,22.4,25.4,70,16.9979,10,14,24
19333,"Fall",0,1,3,23.2,26.7,17,8.9981,1,2,3
88061,"Fall",0,1,3,23.2,27.4,39,11.0014,1,27,28
63236,"Fall",0,1,3,25.3,28.1,71,8.9981,1,3,4
29758,"Fall",0,1,3,23.4,27.5,78,0,0,1,1
93617,"Fall",0,1,1,25.1,28.5,84,0,12,81,93
8286,"Fall",0,1,3,26.9,30.9,8,0,23,81,104
95743,"Fall",0,1,3,27.7,30.6,54,0,5,98,103
25961,"Fall",0,1,2,25.4,26.8,46,0,344,598,942
86246,"Fall",0,1,3,25.3,29.2,49,12.998,102,176,278
27683,"Fall",0,1,3,24.3,28.6,75,7.0015,1,2,3
30901,"Fall",0,1,3,25.3,28.1,49,8.9981,2,36,38
43029,"Fall",0,1,3,24.7,27.4,41,19.0012,85,239,324
20897,"Fall",0,1,3,26.3,30.8,41,23.9994,26,41,67
64122,"Fall",0,1,3,25.1,30.1,63,22.0028,20,68,88
85180,"Fall",0,1,3,26.2,28.5,53,6.0032,6,21,27
56266,"Fall",0,1,3,26.2,30.6,90,6.0032,7,18,25
62561,"Fall",0,1,2,25.9,30.9,61,16.9979,5,23,28
99601,"Fall",0,1,2,26.6,29.6,93,8.9981,11,692,703
53762,"Fall",0,1,2,25.5,27.7,43,0,102,265,367
85499,"Fall",0,1,1,29.2,33.9,65,6.0032,147,1182,1329
59455,"Fall",0,1,1,30.6,34.7,57,8.9981,78,252,330
12982,"Fall",0,0,2,23.7,26.6,21,0,28,165,193
19882,"Fall",0,0,1,21.8,25.8,70,8.9981,27,61,88
60865,"Fall",0,0,1,24.6,28.8,57,6.0032,32,136,168
93361,"Fall",0,0,1,24,27.4,84,8.9981,6,21,27
5710,"Fall",0,0,1,28.8,31.5,24,16.9979,131,787,918
41771,"Fall",0,0,1,31.8,35.3,23,19.0012,738,1764,2502
48706,"Fall",0,0,1,30.3,33,63,19.0012,41,164,205
60383,"Fall",0,0,1,29.7,33,78,15.0013,1942,5452,7394
64862,"Fall",0,0,1,29.1,32.9,75,12.998,34,137,171
70121,"Fall",0,0,1,29.4,32.7,67,0,17,42,59
12595,"Fall",0,0,2,24.7,28.1,77,12.998,3,38,41
44559,"Fall",0,0,1,25.7,29.8,47,8.9981,1,14,15
4137,"Fall",0,0,1,24.3,28.5,75,8.9981,8,13,21
15522,"Fall",0,0,1,25.3,29.5,64,0,13,21,34
52171,"Fall",0,0,1,27.7,30.1,62,0,555,1219,1774
59445,"Fall",0,0,1,27.9,31.6,44,0,62,162,224
88806,"Fall",0,0,1,30.5,35.6,49,19.9995,205,913,1118
49575,"Fall",0,0,1,29.8,33.6,28,8.9981,10,24,34
51494,"Fall",0,0,1,26.3,29.2,64,7.0015,49,109,158
23084,"Fall",0,0,1,25.2,28,73,0,9,16,25
69244,"Fall",0,1,1,24,27.7,60,0,4,6,10
70736,"Fall",0,1,1,28,31.6,79,12.998,3,671,674
77543,"Fall",0,1,1,29.6,33.4,37,0,197,407,604
86353,"Fall",0,1,1,24.2,29,33,11.0014,52,85,137
57184,"Fall",0,1,1,26.3,30.3,78,7.0015,16,61,77
43237,"Fall",0,1,1,25.1,27.9,20,7.0015,2,13,15
1200,"Fall",0,1,1,24.7,28,92,0,1,1,2
42325,"Fall",0,1,1,25.3,27.6,22,7.0015,475,3869,4344
15221,"Fall",0,1,1,25.9,29.2,30,6.0032,7,26,33
45561,"Fall",0,1,1,28.5,32.1,56,8.9981,8,182,190
71026,"Fall",0,1,1,29.8,33.3,36,15.0013,20,44,64
50418,"Fall",0,1,1,31.8,35.8,51,19.0012,22,66,88
31706,"Fall",0,1,1,31,36.7,53,22.0028,81,131,212
73632,"Fall",0,1,1,27.5,31.8,57,11.0014,6,32,38
