"Id","AgeReviewer","GenderReviewer","RevRating","RevType","RevLen","WordCount","AvgWordLen","SentiG2","SentiG3","SentiGPol","SentiGSub","SentiR2","SentiR3","SentiRPol","App","AppCat","AppRating","nReviews","nInstalls","ContRating","lRevLen"
5478,NA,NA,4.497359578,"Long",168,18,3.35279303207972,"Negative","Negative",-0.107530063328196,0.485763328659967,"Positive","Positive",0.115292012573395,"Candy Crush Soda Saga","GAME",4.58946195102941,1397103,"100000000+","Everyone",5.12989871492307
6419,75,"Male",4.617251234,"Long",347,57,2.84169963849337,"Positive","Positive",0.449154371221353,0.801311345036125,"Positive","Positive",0.369133407567513,"Color Road","GAME",4.63403603466667,11538881,"10000000+","Everyone",5.85220247977447
4769,NA,NA,4.466849859,"Long",97,16,3.19559505535258,"Negative","Neutral",-0.04755622339962,0.597545859833688,"Positive","Neutral",0.0376365845575368,"ABCmousecom","FAMILY",4.54670112775,426177,"5000000+","Everyone",4.58496747867057
5922,NA,NA,4.532126598,"Long",195,27,3.41805025021026,"Positive","Neutral",0.0944975579331355,0.4352173694289,"Positive","Positive",0.238962258613899,"A Mobile","FINANCE",4.56372142882353,2090289,"10000+","Everyone",5.27811465923052
582,46,"Female",4.248120529,"Long",271,48,3.0593798506214,"Negative","Negative",-0.180384201004898,0.459747645270627,"Negative","Negative",-0.452930585911547,"Blossom Blast Saga","GAME",4.39207591094118,2759,"10000000+","Everyone",5.605802066296
5878,NA,NA,4.535253098,"Short",38,5,4.26405196029474,"Positive","Positive",0.159735370113158,0.591758006185509,"Positive","Positive",0.277281975188424,"A Mobile","FINANCE",4.56372142882353,1888606,"10000+","Everyone",3.66356164612965
79,NA,NA,4.124104063,"Short",50,5,3.2215267724,"Negative","Negative",-0.687546389101754,0,"Negative","Negative",-0.678865232776392,"Hello Stars","GAME",4.33277147823077,201,"10000000+","Everyone",3.93182563272433
759,21,"Female",4.231022091,"Long",161,19,3.20419109222353,"Negative","Negative",-0.450643252992562,0.5296136429545,"Negative","Negative",-0.449829188435222,"Bad Piggies","FAMILY",4.38788935443333,4014,"50000000+","Everyone",5.08759633523238
5893,NA,NA,4.542982168,"Short",42,8,3.14618503291429,"Positive","Positive",0.235413314422376,0.628061161739545,"Positive","Positive",0.313673564040739,"A Mobile","FINANCE",4.56372142882353,1981872,"10000+","Everyone",3.76120011569356
216,NA,NA,4.199832352,"Long",91,15,3.20809687993407,"Negative","Negative",-0.228388799562846,0.44902540110263,"Negative","Negative",-0.49907787954235,"Color by Number Draw Sandbox Pixel Art","FAMILY",4.35562015441176,626,"1000000+","Everyone",4.52178857704904
843,NA,NA,4.242370433,"Long",172,26,3.15161600583256,"Negative","Negative",-0.398502588203074,0.627907032362569,"Negative","Negative",-0.453161490785392,"Baby puzzles","FAMILY",4.39408853264286,3783,"5000000+","Everyone",5.15329159449778
2687,NA,NA,4.376857212,"Short",33,5,4.16298438478182,"Negative","Neutral",-0.0664654312889881,0.214646844546295,"Negative","Neutral",-0.111153708614898,"C Programming","FAMILY",4.47321590784615,45386,"1000000+","Everyone",3.52636052461616
5698,NA,NA,4.563061422,"Short",79,12,3.27172870875443,"Positive","Positive",0.476660299220017,0.457554511396488,"Positive","Positive",0.349653550374727,"Current debit card and app made for teens","FINANCE",4.59070907210526,1311313,"50000+","Everyone",4.38202663467388
5470,NA,NA,4.508265184,"Long",114,17,3.01368408242105,"Negative","Neutral",-0.00700078536634718,0.54609447505348,"Positive","Neutral",0.0832300161309725,"Candy Crush Soda Saga","GAME",4.58946195102941,1382669,"100000000+","Everyone",4.74493212836325
5831,NA,NA,4.530335469,"Short",89,9,3.38318748453125,"Positive","Neutral",0.00708650219844054,0.56120876926678,"Positive","Positive",0.259850401278354,"Educational Games for Kids","FAMILY",4.61783700506667,1886928,"1000000+","Everyone",4.49980967033027
5389,NA,NA,4.509038811,"Long",144,18,3.44052437946111,"Positive","Neutral",0.0136571117665985,0.57690402852494,"Positive","Positive",0.167121873417168,"Block Puzzle","GAME",4.60496675946875,969980,"5000000+","Everyone",4.97673374242057
5697,NA,NA,4.564647473,"Short",81,13,3.25596529493333,"Positive","Positive",0.466858079998052,0.57473817261606,"Positive","Positive",0.214049205104303,"Current debit card and app made for teens","FINANCE",4.59070907210526,1310169,"50000+","Everyone",4.40671924726425
3242,NA,NA,4.426052146,"Short",93,13,3.21762181783011,"Positive","Positive",0.33571685565588,0.588289654334843,"Positive","Neutral",0.0564458904133436,"CreditWise from Capital One","FINANCE",4.52161800515385,79886,"1000000+","Everyone",4.54329478227
5210,NA,NA,4.4922339,"Long",142,21,3.09370367468169,"Negative","Neutral",-0.0312838564526358,0.520114761939366,"Positive","Neutral",0.0916343676578704,"Angry Birds Classic","GAME",4.57591407113514,941941,"100000000+","Everyone",4.96284463025991
1581,NA,NA,4.261504288,"Long",343,43,3.11743388484025,"Negative","Negative",-0.351677841229951,0.561038799358368,"Negative","Negative",-0.266016757362767,"Baseball Boy","GAME",4.34192560585714,13797,"10000000+","Everyone",5.8406416573734
4776,21,"Female",4.464788526,"Short",98,13,3.47178663174694,"Negative","Neutral",-0.059995374582774,0.549735261764698,"Positive","Neutral",0.088390116021603,"ABCmousecom","FAMILY",4.54670112775,427109,"5000000+","Everyone",4.59511985013459
3693,46,"Male",4.399044471,"Long",140,18,3.27692582667826,"Negative","Negative",-0.182878291199917,0.395894386895389,"Positive","Neutral",-0.0370465598731379,"Dr Panda Totos Treehouse","FAMILY",4.51687297466667,113919,"50000+","Everyone",4.94875989037817
824,48,"Female",4.251035006,"Short",71,14,3.17838216910141,"Negative","Negative",-0.341139725908033,0.466101009803696,"Negative","Negative",-0.388604000535446,"Candy Day","FAMILY",4.4117660381,3587,"1000000+","Everyone",4.27666611901606
3889,NA,NA,4.408193926,"Long",197,29,2.96346960004061,"Negative","Negative",-0.16402015444724,0.455415586207624,"Positive","Neutral",-0.0482379167309092,"Hello Kitty Nail Salon","GAME",4.50356154306667,176138,"50000000+","Everyone",5.28826703069454
5759,NA,NA,4.534222393,"Short",90,13,3.16032023471111,"Positive","Neutral",0.0707872589727923,0.488557240819547,"Positive","Positive",0.275601443863778,"Branch","FINANCE",4.62334156871429,1858854,"1000000+","Everyone",4.51085950651685
11,NA,NA,4.034567874,"Short",48,4,4.52767088702609,"Negative","Negative",-0.954162914962655,0.38654259183815,"Negative","Negative",-0.964916956376452,"Hay Day","FAMILY",4.27425681628125,36,"100000000+","Everyone",3.89182029811063
2727,NA,NA,4.365456008,"Long",108,17,3.35504872846667,"Negative","Negative",-0.253301586742131,0.446801759952352,"Negative","Neutral",-0.181090855890286,"Candy Crush Saga","FAMILY",4.48420258955556,65983,"500000000+","Everyone",4.69134788222914
4300,NA,NA,4.447518102,"Short",44,8,3.47315595631818,"Positive","Neutral",0.00138269855460504,0.301482936586803,"Positive","Neutral",-0.00074170607745605,"Extreme Racing 2 Real driving RC cars game","FAMILY",4.529560029,220509,"500000+","Everyone",3.80666248977032
3214,NA,NA,4.329643138,"Short",72,7,3.76189541351489,"Negative","Negative",-0.993222883094422,0.312835928330795,"Negative","Negative",-0.468923857699577,"Build a Bridge","FAMILY",4.5195836475,87580,"10000000+","Everyone",4.29045944114839
4208,NA,NA,4.433124595,"Long",263,41,2.96260330557311,"Negative","Negative",-0.142698149490931,0.40953905680054,"Positive","Neutral",0.0120404661403981,"Dude Perfect 2","GAME",4.54596574329412,244906,"10000000+","Everyone",5.57594910314632
1686,NA,NA,4.297622202,"Long",93,16,3.14319630722366,"Negative","Negative",-0.306412845701563,0.453093397975595,"Negative","Negative",-0.260508567020921,"Helix Jump","GAME",4.42483782772414,18026,"100000000+","Everyone",4.54329478227
4445,NA,NA,4.469721585,"Long",108,15,3.33950168558889,"Positive","Neutral",0.0836615651523958,0.498863723438541,"Positive","Neutral",0.0462312210155182,"Garden Fruit Legend","FAMILY",4.56537788835714,252972,"500000+","Everyone",4.69134788222914
2638,NA,NA,4.369367707,"Long",133,21,3.17809689286617,"Positive","Neutral",0.0409682190296714,0.603479979885096,"Negative","Neutral",-0.103023683333787,"Four In A Line","GAME",4.42125349786957,42601,"1000000+","Everyone",4.89783979995091
1613,NA,NA,4.289862442,"Long",771,141,2.88298538799678,"Negative","Negative",-0.351539568567344,0.710567872068693,"Negative","Negative",-0.265188711081928,"Helix Jump","GAME",4.42483782772414,16493,"100000000+","Everyone",6.64898455002478
752,49,"Male",4.252211355,"Short",73,13,3.26335173709589,"Negative","Negative",-0.208642769909736,0.464620505610424,"Negative","Negative",-0.414442173358496,"Bad Piggies","FAMILY",4.38788935443333,3962,"50000000+","Everyone",4.30406509320417
1741,NA,NA,4.323593685,"Long",149,25,3.09002046894765,"Negative","Negative",-0.15228667607726,0.603718753957862,"Negative","Negative",-0.245452448986681,"Bubble Shooter","GAME",4.45820922826471,16928,"10000000+","Everyone",5.01063529409626
4228,NA,NA,4.456908936,"Short",35,5,4.35015359205714,"Positive","Neutral",0.0912291888260699,0.415079011581469,"Positive","Neutral",0.0645793991428834,"Dude Perfect 2","GAME",4.54596574329412,252556,"10000000+","Everyone",3.58351893845611
2442,NA,NA,4.370440469,"Short",84,14,3.40521070564762,"Negative","Neutral",-0.0573074675201355,0.531804089695438,"Negative","Neutral",-0.160244762755851,"Happy Fruits Bomb Cube Blast","FAMILY",4.48475867476923,30017,"500000+","Everyone",4.44265125649032
2489,NA,NA,4.382446721,"Long",1122,160,3.04876635341961,"Positive","Neutral",0.0757553641240905,0.863735901640562,"Negative","Neutral",-0.116248153618215,"Expense IQ Money Manager","FINANCE",4.47696612814286,35520,"1000000+","Everyone",7.02375895473844
5336,NA,NA,4.509815068,"Long",430,67,3.05512740978605,"Positive","Neutral",0.0868030751247817,0.463826785432048,"Positive","Positive",0.148882975998764,"GoBank","FINANCE",4.582138762875,798100,"500000+","Everyone",6.06610809010375
4582,NA,NA,4.447329739,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Disney Magic Kingdoms Build Your Own Magical Park","FAMILY",4.53945882357895,372958,"10000000+","Everyone",0
3798,58,"Female",4.458292772,"Short",63,9,3.3981677812,"Negative","Negative",-0.124326356768467,0.556429094318621,"Negative","Neutral",-0.0671835405988009,"Cooking Madness A Chefs Restaurant Games","GAME",4.55062105666667,158368,"10000000+","Everyone",4.15888308335967
4451,NA,NA,4.483228226,"Short",81,9,3.49495900880714,"Negative","Negative",-0.365602068559102,0.567454502447203,"Negative","Neutral",-0.0623889686904301,"Garden Fruit Legend","FAMILY",4.56537788835714,253356,"500000+","Everyone",4.40671924726425
3389,NA,NA,4.417361555,"Long",149,21,3.20415229520268,"Negative","Negative",-0.18719428963666,0.427834320746023,"Negative","Neutral",-0.069036989554301,"Cooking Fever","GAME",4.51845972737838,118181,"100000000+","Everyone",5.01063529409626
554,NA,NA,4.224490744,"Long",286,37,3.18661397623496,"Negative","Negative",-0.402041537545256,0.518048532576821,"Negative","Negative",-0.42374418082878,"Blossom Blast Saga","GAME",4.39207591094118,2556,"10000000+","Everyone",5.65948221575962
6079,NA,NA,4.569476913,"Short",16,3,4.152510095375,"Positive","Positive",0.246778676066423,0.52162249099802,"Positive","Positive",0.360397068734956,"Fruits Bomb","GAME",4.62688470366667,3875705,"10000000+","Everyone",2.83321334405622
268,NA,NA,4.216874184,"Long",292,42,2.89724577241918,"Positive","Neutral",0.00840556718415897,0.597089989013859,"Negative","Negative",-0.4340885431318,"H TV","FAMILY",4.33725532190909,875,"5000000+","Everyone",5.68017260901707
3754,43,"Female",4.421075007,"Long",244,31,3.01803541885845,"Negative","Negative",-0.386432305151823,0.628094977976379,"Negative","Neutral",-0.109497288309415,"Hide App Private Dating Safe Chat PrivacyHider","DATING",4.5189388960625,134881,"1000000+","Everyone",5.50125821054473
5870,NA,NA,4.543855769,"Short",23,4,3.72204674967826,"Positive","Positive",0.257401665175817,0.584458356447383,"Positive","Positive",0.32221052695337,"A Mobile","FINANCE",4.56372142882353,1807546,"10000+","Everyone",3.17805383034795
3232,NA,NA,4.403267179,"Long",128,15,3.53230403528437,"Positive","Neutral",0.0943013263106076,0.596320981936993,"Positive","Neutral",-0.0257200804878228,"CreditWise from Capital One","FINANCE",4.52161800515385,79124,"1000000+","Everyone",4.85981240436167
544,NA,NA,4.237441571,"Long",162,25,3.2535100397284,"Negative","Neutral",-0.0764834991412915,0.685682496395538,"Negative","Negative",-0.36702236134638,"Banorte Movil","FINANCE",4.348760585875,2223,"1000000+","Everyone",5.09375020080676
4458,NA,NA,4.455974884,"Long",83,15,3.29852141753012,"Negative","Neutral",-0.0580008046434571,0.494988420426194,"Positive","Neutral",0.0441320781372003,"Garden Fruit Legend","FAMILY",4.56537788835714,256030,"500000+","Everyone",4.43081679884331
781,NA,NA,4.236820898,"Short",108,14,3.41156149755185,"Negative","Negative",-0.398443923550292,0.548288288047085,"Negative","Negative",-0.423233857194711,"Bad Piggies","FAMILY",4.38788935443333,4173,"50000000+","Everyone",4.69134788222914
916,NA,NA,4.245492879,"Long",822,104,3.10138367454209,"Negative","Negative",-0.30089811563046,0.537063906298863,"Negative","Negative",-0.390612862481311,"Ecobank Mobile Banking","FINANCE",4.36838290183333,4363,"1000000+","Everyone",6.71295620067707
4835,19,"Male",4.468583707,"Short",75,7,3.8503885624,"Negative","Negative",-0.119614571983622,0.370232804920071,"Positive","Neutral",0.0571653223976234,"Altos Adventure","GAME",4.58076788752941,516619,"10000000+","Everyone",4.33073334028633
5946,NA,NA,4.503552842,"Short",133,13,3.55296538938889,"Negative","Negative",-0.220227069347861,0.667532696765685,"Positive","Positive",0.116047825680574,"A Mobile","FINANCE",4.56372142882353,2216017,"10000+","Everyone",4.89783979995091
4561,NA,NA,4.461077763,"Short",93,14,3.17565884024516,"Positive","Neutral",0.010310986555081,0.521869171362852,"Positive","Neutral",0.0678879915698798,"Disney Magic Kingdoms Build Your Own Magical Park","FAMILY",4.53945882357895,361976,"10000000+","Everyone",4.54329478227
772,NA,NA,4.239556902,"Short",91,14,3.5517813550967,"Negative","Negative",-0.365735088570108,0.426998316996635,"Negative","Negative",-0.440887616432762,"Bad Piggies","FAMILY",4.38788935443333,4078,"50000000+","Everyone",4.52178857704904
2684,NA,NA,4.347113562,"Short",50,5,4.3284926396,"Negative","Negative",-0.377180268291603,0.427038747661446,"Negative","Neutral",-0.159518721271529,"C Programming","FAMILY",4.47321590784615,45252,"1000000+","Everyone",3.93182563272433
1155,18,"Female",4.288326968,"Long",258,33,3.15185215433178,"Negative","Negative",-0.237299944627332,0.707052693812884,"Negative","Negative",-0.271262207982631,"Candy Pop Story","FAMILY",4.4506645184375,6738,"1000000+","Everyone",5.55682806169954
1812,NA,NA,4.333991324,"Short",33,4,4.18809828030909,"Negative","Neutral",-0.0126759994487198,0.488363438149675,"Negative","Neutral",-0.208114457762571,"Frozen Free Fall","FAMILY",4.4418015600625,20986,"50000000+","Everyone",3.52636052461616
253,NA,NA,4.1363988,"Long",188,23,3.24624554057423,"Negative","Negative",-0.900637048681371,0.527224995336853,"Negative","Negative",-0.579858048196783,"H TV","FAMILY",4.33725532190909,828,"5000000+","Everyone",5.24174701505964
3183,NA,NA,4.426294632,"Short",46,7,3.620608976,"Positive","Neutral",0.0359206558777216,0.649778612084272,"Negative","Neutral",-0.0626115956922036,"Build a Bridge","FAMILY",4.5195836475,85357,"10000000+","Everyone",3.85014760171006
2271,NA,NA,4.343275582,"Long",135,20,3.36466883362963,"Negative","Negative",-0.24665392923959,0.345230729693074,"Negative","Neutral",-0.200137381150557,"Fresh EBT Food Stamp Balance","FINANCE",4.4785960875,27599,"1000000+","Everyone",4.91265488573605
5799,NA,NA,4.536498568,"Long",254,37,3.25106836521575,"Positive","Positive",0.15411451789526,0.506174268432807,"Positive","Positive",0.164616055102373,"Barclays US for Android","FINANCE",4.57594399617647,1801580,"1000000+","Everyone",5.54126354515843
5537,NA,NA,4.481768433,"Short",78,10,3.50682631107925,"Negative","Negative",-0.289339810177154,0.329872486265144,"Positive","Positive",0.105157977515398,"Candy Crush Soda Saga","GAME",4.58946195102941,1568157,"100000000+","Everyone",4.36944785246702
164,NA,NA,4.204113409,"Short",47,7,3.68242005431489,"Negative","Neutral",-0.0509105080396505,0.536709862176812,"Negative","Negative",-0.440822460964578,"Color by Number Draw Sandbox Pixel Art","FAMILY",4.35562015441176,414,"1000000+","Everyone",3.87120101090789
1827,NA,NA,4.321984349,"Short",31,4,4.31605353180645,"Negative","Negative",-0.160639130017732,0.590241795120344,"Negative","Negative",-0.269279663864207,"Frozen Free Fall","FAMILY",4.4418015600625,21235,"50000000+","Everyone",3.46573590279973
5012,NA,NA,4.485859443,"Long",145,20,3.27741242028966,"Positive","Neutral",0.0412510801883739,0.530287611733528,"Positive","Positive",0.103501099929274,"COOKING MAMA Lets Cook","FAMILY",4.55771484085714,667179,"10000000+","Everyone",4.98360662170834
3350,21,"Female",4.38531725,"Short",55,5,3.88110158933333,"Negative","Negative",-0.377903295018557,0.178717692379551,"Negative","Neutral",-0.123293414018385,"Dominos Game вп","FAMILY",4.47598225395,80256,"1000000+","Everyone",4.02535169073515
2125,NA,NA,4.312694456,"Short",45,4,4.4127546148,"Negative","Negative",-0.46726874431416,0.370507074163909,"Negative","Negative",-0.249187074023477,"Farming Simulator 18","GAME",4.47309441423077,23693,"100000+","Everyone",3.8286413964891
2826,NA,NA,4.383631949,"Long",365,52,2.96395896964658,"Negative","Negative",-0.175008002806054,0.512374206463575,"Negative","Neutral",-0.125292905612833,"Clash Royale","FAMILY",4.50799569564444,74776,"100000000+","Everyone 10+",5.90263333340137
881,NA,NA,4.226906289,"Long",326,44,3.08420680713356,"Negative","Negative",-0.479375874677557,0.638072085557829,"Negative","Negative",-0.405180486179497,"Guns of Glory","GAME",4.36615198128571,4579,"10000000+","Everyone 10+",5.78996017089725
359,NA,NA,4.197615107,"Short",61,12,3.30953288212459,"Negative","Negative",-0.42510129652712,0.434459982840691,"Negative","Negative",-0.501436146036015,"Battlelands Royale","GAME",4.36493741909302,1244,"1000000+","Everyone 10+",4.12713438504509
1518,NA,NA,4.322627724,"Long",97,17,3.12256721359381,"Negative","Neutral",-0.0916108688874151,0.63077325048359,"Negative","Neutral",-0.212507179871804,"Color by Number ?New Coloring Book","GAME",4.46904803935714,12589,"5000000+","Everyone 10+",4.58496747867057
395,NA,NA,4.216127874,"Short",76,11,3.51004837864211,"Negative","Negative",-0.272946939614204,0.514156031492787,"Negative","Negative",-0.521882388608516,"Battlelands Royale","GAME",4.36493741909302,1417,"1000000+","Everyone 10+",4.34380542185368
2812,NA,NA,4.399168286,"Long",306,44,3.18391597802353,"Positive","Neutral",0.00372100316671542,0.637011954917266,"Negative","Neutral",-0.0731663804420204,"Clash Royale","FAMILY",4.50799569564444,73273,"100000000+","Everyone 10+",5.7268477475872
4546,NA,NA,4.479912707,"Long",143,17,3.28063505441356,"Negative","Negative",-0.435668978241393,0.63425574087493,"Negative","Neutral",-0.077270127718124,"Clash of Clans","FAMILY",4.5682570772,445033,"100000000+","Everyone 10+",4.969813299576
1342,NA,NA,4.28917138,"Long",90,16,3.16108619493333,"Negative","Negative",-0.313103695897515,0.539555460078873,"Negative","Negative",-0.267568780341966,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9910,"5000000+","Everyone 10+",4.51085950651685
911,NA,NA,4.190351154,"Long",339,46,2.91309626147516,"Negative","Negative",-0.900672349645854,0.332061933191312,"Negative","Negative",-0.441941949521183,"Guns of Glory","GAME",4.36615198128571,4866,"10000000+","Everyone 10+",5.82894561761021
413,NA,NA,4.209842154,"Short",82,12,3.415084592,"Negative","Negative",-0.363296402399505,0.471945924159437,"Negative","Negative",-0.465721527617178,"Battlelands Royale","GAME",4.36493741909302,1489,"1000000+","Everyone 10+",4.4188406077966
2882,NA,NA,4.376210968,"Short",128,13,3.48957073284078,"Negative","Negative",-0.283178069708612,0.499362730222128,"Negative","Neutral",-0.1269825607007,"Clash Royale","FAMILY",4.50799569564444,79545,"100000000+","Everyone 10+",4.85981240436167
344,NA,NA,4.193018467,"Short",62,10,3.30781822740645,"Negative","Negative",-0.458304194709583,0.427726567123925,"Negative","Negative",-0.502240925628159,"Battlelands Royale","GAME",4.36493741909302,1196,"1000000+","Everyone 10+",4.14313472639153
1311,NA,NA,4.278442109,"Short",136,14,3.34025264356757,"Negative","Negative",-0.414805903247952,0.465730159570884,"Negative","Negative",-0.320494558720116,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9504,"5000000+","Everyone 10+",4.91998092582813
427,29,"Male",4.21051315,"Long",131,17,3.40013708601527,"Negative","Negative",-0.385464192335245,0.519906452523102,"Negative","Negative",-0.51094772537989,"Battlelands Royale","GAME",4.36493741909302,1557,"1000000+","Everyone 10+",4.88280192258637
4522,NA,NA,4.460617711,"Short",76,12,3.49311620221053,"Negative","Neutral",-0.0461232959624105,0.480519337216961,"Positive","Neutral",0.0517478390551747,"Clash of Clans","FAMILY",4.5682570772,435776,"100000000+","Everyone 10+",4.34380542185368
2807,61,"Male",4.370256879,"Long",301,42,2.95974357106087,"Negative","Negative",-0.300636057935391,0.646750743268309,"Negative","Neutral",-0.164946800102947,"Clash Royale","FAMILY",4.50799569564444,72823,"100000000+","Everyone 10+",5.71042701737487
897,NA,NA,4.211796778,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Guns of Glory","GAME",4.36615198128571,4767,"10000000+","Everyone 10+",0
2827,NA,NA,4.364617003,"Long",330,50,3.13726354567869,"Negative","Negative",-0.372641766239689,0.591561788868644,"Negative","Neutral",-0.173432360301674,"Clash Royale","FAMILY",4.50799569564444,74817,"100000000+","Everyone 10+",5.80211837537706
2865,NA,NA,4.377856818,"Short",78,10,3.40556658936226,"Negative","Negative",-0.265938213254845,0.497916204360049,"Negative","Neutral",-0.16643325559318,"Clash Royale","FAMILY",4.50799569564444,78239,"100000000+","Everyone 10+",4.36944785246702
1335,NA,NA,4.306753155,"Long",99,18,3.07859008829899,"Negative","Negative",-0.128849735344601,0.415388525868015,"Negative","Negative",-0.273735317465813,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9826,"5000000+","Everyone 10+",4.60517018598809
2869,NA,NA,4.364492091,"Short",93,10,3.5030896764,"Negative","Negative",-0.404119679561217,0.413894889236984,"Negative","Neutral",-0.185318070499999,"Clash Royale","FAMILY",4.50799569564444,78731,"100000000+","Everyone 10+",4.54329478227
1344,NA,NA,4.293340147,"Long",145,21,3.251095319,"Negative","Negative",-0.284013356378296,0.459790171284494,"Negative","Negative",-0.325306963012781,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9950,"5000000+","Everyone 10+",4.98360662170834
2824,NA,NA,4.393095777,"Long",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Clash Royale","FAMILY",4.50799569564444,74218,"100000000+","Everyone 10+",0
4530,70,"Female",4.437732002,"Long",117,15,3.37517316178261,"Negative","Negative",-0.266262165939394,0.560092230488184,"Positive","Neutral",0.0648224648725322,"Clash of Clans","FAMILY",4.5682570772,436600,"100000000+","Everyone 10+",4.77068462446567
1318,50,"Female",4.286583902,"Short",93,14,3.07576575693979,"Negative","Negative",-0.332737779432171,0.420517724461937,"Negative","Negative",-0.308798239180496,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9604,"5000000+","Everyone 10+",4.54329478227
3791,NA,NA,4.399084397,"Short",59,7,3.67121424912941,"Negative","Negative",-0.264260994726981,0.483006869380045,"Positive","Neutral",-0.0428205863355691,"Dragon Hills","GAME",4.52980224875,157259,"10000000+","Everyone 10+",4.0943445622221
3792,23,"Female",4.416427727,"Short",42,6,3.74430848990476,"Negative","Neutral",-0.0853820954686153,0.259888630611713,"Positive","Neutral",0.0041569650664075,"Dragon Hills","GAME",4.52980224875,157276,"10000000+","Everyone 10+",3.76120011569356
407,NA,NA,4.209842739,"Short",89,12,3.48792398747416,"Negative","Negative",-0.360623086761948,0.349760225274044,"Negative","Negative",-0.491936515294815,"Battlelands Royale","GAME",4.36493741909302,1461,"1000000+","Everyone 10+",4.49980967033027
1337,NA,NA,4.312025075,"Long",108,17,3.10774053957407,"Negative","Neutral",-0.0770377852873178,0.487875133087154,"Negative","Negative",-0.286511260990711,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9835,"5000000+","Everyone 10+",4.69134788222914
956,NA,NA,4.273281811,"Short",63,10,3.69206901987302,"Negative","Negative",-0.302788509373833,0.480102411662781,"Negative","Negative",-0.373979330687191,"Fuzzy Seasons Animal Forest","FAMILY",4.45056575333333,4710,"100000+","Everyone 10+",4.15888308335967
1338,25,"Female",4.293001617,"Long",116,20,3.18233716712069,"Negative","Negative",-0.294624707904128,0.456203856661882,"Negative","Negative",-0.380878908966598,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9842,"5000000+","Everyone 10+",4.76217393479776
369,NA,NA,4.196948368,"Short",87,13,3.40163266905058,"Negative","Negative",-0.446926280260932,0.461525829464919,"Negative","Negative",-0.519955158280054,"Battlelands Royale","GAME",4.36493741909302,1294,"1000000+","Everyone 10+",4.47733681447821
2817,NA,NA,4.371861895,"Long",352,49,3.01221925617248,"Negative","Negative",-0.279036895232173,0.521695445336894,"Negative","Neutral",-0.0963160614788633,"Clash Royale","FAMILY",4.50799569564444,73611,"100000000+","Everyone 10+",5.8664680569333
1336,NA,NA,4.325654275,"Long",156,24,2.91202774254359,"Positive","Neutral",0.0834371020400366,0.65847226841368,"Negative","Neutral",-0.205746193522206,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9828,"5000000+","Everyone 10+",5.05624580534831
1348,NA,NA,4.290617604,"Long",132,16,3.4412217197697,"Negative","Negative",-0.311610026943303,0.445013338660909,"Negative","Negative",-0.315610083565009,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,10034,"5000000+","Everyone 10+",4.89034912822175
2836,NA,NA,4.378548503,"Long",896,112,3.09409029793705,"Negative","Negative",-0.228221789132962,0.457546857328833,"Negative","Neutral",-0.120562122012778,"Clash Royale","FAMILY",4.50799569564444,75502,"100000000+","Everyone 10+",6.7990558620588
349,NA,NA,4.188234712,"Short",105,10,3.4084049338,"Negative","Negative",-0.52125014792464,0.418282742994716,"Negative","Negative",-0.531766717223125,"Battlelands Royale","GAME",4.36493741909302,1213,"1000000+","Everyone 10+",4.66343909411207
2850,NA,NA,4.371167674,"Short",88,9,3.46661647438095,"Negative","Negative",-0.315510363449724,0.380790344451574,"Negative","Neutral",-0.148561314183609,"Clash Royale","FAMILY",4.50799569564444,76817,"100000000+","Everyone 10+",4.48863636973214
2818,33,"Female",4.382651715,"Long",292,44,2.86298468512877,"Negative","Negative",-0.183224172404446,0.523620827976976,"Negative","Neutral",-0.151266784659534,"Clash Royale","FAMILY",4.50799569564444,73667,"100000000+","Everyone 10+",5.68017260901707
906,NA,NA,4.247856124,"Long",202,22,3.47575440558812,"Negative","Negative",-0.264666816572946,0.377391032919972,"Negative","Negative",-0.380335990430905,"Guns of Glory","GAME",4.36615198128571,4842,"10000000+","Everyone 10+",5.31320597904179
964,NA,NA,4.261086644,"Short",75,7,3.7379607116,"Negative","Negative",-0.436094473680652,0.365873669112393,"Negative","Negative",-0.380459606029568,"Fuzzy Seasons Animal Forest","FAMILY",4.45056575333333,4797,"100000+","Everyone 10+",4.33073334028633
1343,43,"Female",4.322538773,"Long",120,16,3.26634410675,"Positive","Neutral",0.0523095164977028,0.647317842957385,"Negative","Neutral",-0.172658098339713,"Cat Sim Online Play with Cats","FAMILY",4.45019691253125,9945,"5000000+","Everyone 10+",4.79579054559674
