"Id","AgeReviewer","GenderReviewer","RevRating","RevType","RevLen","WordCount","AvgWordLen","SentiG2","SentiG3","SentiGPol","SentiGSub","SentiR2","SentiR3","SentiRPol","App","AppCat","AppRating","nReviews","nInstalls","ContRating","lRevLen"
1827,NA,NA,4.321984349,"Short",22,4,4.31605353180645,"Negative","Negative",-0.27460169962852,0.590241795120344,"Negative","Negative",-0.269279663864207,"Frozen Free Fall","FAMILY",4.3628015600625,21235,"50000000+","Teen",3.13549421592915
5012,NA,NA,4.485859443,"Long",145,20,3.27741242028966,"Positive","Neutral",0.0926390411989303,0.530287611733528,"Positive","Positive",0.103501099929274,"COOKING MAMA Lets Cook","FAMILY",4.47871484085714,667179,"10000000+","Teen",4.98360662170834
3350,21,"Female",4.38531725,"Short",54,5,3.88110158933333,"Negative","Negative",-0.0605259611583402,0.178717692379551,"Negative","Neutral",-0.123293414018385,"Dominos Game вп","FAMILY",4.39698225395,80256,"1000000+","Mature",4.00733318523247
2125,NA,NA,4.312694456,"Short",29,4,4.4127546148,"Negative","Negative",-0.270086817515163,0.370507074163909,"Negative","Negative",-0.249187074023477,"Farming Simulator 18","GAME",4.39409441423077,23693,"100000+","Teen",3.40119738166216
2826,NA,NA,4.383631949,"Long",361,52,2.96395896964658,"Negative","Negative",-0.134303780115563,0.512374206463575,"Negative","Neutral",-0.125292905612833,"Clash Royale","FAMILY",4.42899569564444,74776,"100000000+","Mature",5.89164421182577
881,NA,NA,4.226906289,"Long",317,44,3.08420680713356,"Negative","Negative",-0.412863542148992,0.638072085557829,"Negative","Negative",-0.405180486179497,"Guns of Glory","GAME",4.28715198128571,4579,"10000000+","Mature",5.76205138278018
359,NA,NA,4.197615107,"Short",57,12,3.30953288212459,"Negative","Negative",-0.519065772736808,0.434459982840691,"Negative","Negative",-0.501436146036015,"Battlelands Royale","GAME",4.28593741909302,1244,"1000000+","Mature",4.06044301054642
1518,NA,NA,4.322627724,"Long",76,17,3.12256721359381,"Negative","Neutral",-0.207887918274461,0.63077325048359,"Negative","Neutral",-0.212507179871804,"Color by Number ?New Coloring Book","GAME",4.39004803935714,12589,"5000000+","Mature",4.34380542185368
395,NA,NA,4.216127874,"Short",67,11,3.51004837864211,"Negative","Negative",-0.524185364976385,0.514156031492787,"Negative","Negative",-0.521882388608516,"Battlelands Royale","GAME",4.28593741909302,1417,"1000000+","Mature",4.21950770517611
2812,NA,NA,4.399168286,"Long",306,44,3.18391597802353,"Positive","Neutral",-0.074777659281898,0.637011954917266,"Negative","Neutral",-0.0731663804420204,"Clash Royale","FAMILY",4.42899569564444,73273,"100000000+","Mature",5.7268477475872
4546,NA,NA,4.479912707,"Long",138,17,3.28063505441356,"Negative","Negative",-0.123925244293672,0.63425574087493,"Negative","Neutral",-0.077270127718124,"Clash of Clans","FAMILY",4.4892570772,445033,"100000000+","Mature",4.93447393313069
1342,NA,NA,4.28917138,"Long",80,16,3.16108619493333,"Negative","Negative",-0.271586631216781,0.539555460078873,"Negative","Negative",-0.267568780341966,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9910,"5000000+","Mature",4.39444915467244
911,NA,NA,4.190351154,"Long",326,46,2.91309626147516,"Negative","Negative",-0.441399082335842,0.332061933191312,"Negative","Negative",-0.441941949521183,"Guns of Glory","GAME",4.28715198128571,4866,"10000000+","Mature",5.78996017089725
413,NA,NA,4.209842154,"Short",80,12,3.415084592,"Negative","Negative",-0.4708910918563,0.471945924159437,"Negative","Negative",-0.465721527617178,"Battlelands Royale","GAME",4.28593741909302,1489,"1000000+","Mature",4.39444915467244
2882,NA,NA,4.376210968,"Short",110,13,3.48957073284078,"Negative","Negative",-0.113264443829211,0.499362730222128,"Negative","Neutral",-0.1269825607007,"Clash Royale","FAMILY",4.42899569564444,79545,"100000000+","Mature",4.70953020131233
344,NA,NA,4.193018467,"Short",49,10,3.30781822740645,"Negative","Negative",-0.492864489585457,0.427726567123925,"Negative","Negative",-0.502240925628159,"Battlelands Royale","GAME",4.28593741909302,1196,"1000000+","Mature",3.91202300542815
1311,NA,NA,4.278442109,"Short",127,14,3.34025264356757,"Negative","Negative",-0.349998283986809,0.465730159570884,"Negative","Negative",-0.320494558720116,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9504,"5000000+","Mature",4.85203026391962
427,29,"Male",4.21051315,"Long",117,17,3.40013708601527,"Negative","Negative",-0.496762460221656,0.519906452523102,"Negative","Negative",-0.51094772537989,"Battlelands Royale","GAME",4.28593741909302,1557,"1000000+","Mature",4.77068462446567
4522,NA,NA,4.460617711,"Short",70,12,3.49311620221053,"Negative","Neutral",0.0521187756684633,0.480519337216961,"Positive","Neutral",0.0517478390551747,"Clash of Clans","FAMILY",4.4892570772,435776,"100000000+","Mature",4.26267987704132
2807,61,"Male",4.370256879,"Long",299,42,2.95974357106087,"Negative","Negative",-0.133948338915848,0.646750743268309,"Negative","Neutral",-0.164946800102947,"Clash Royale","FAMILY",4.42899569564444,72823,"100000000+","Mature",5.7037824746562
897,NA,NA,4.211796778,"Long",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Guns of Glory","GAME",4.28715198128571,4767,"10000000+","Mature",NA
2827,NA,NA,4.364617003,"Long",315,50,3.13726354567869,"Negative","Negative",-0.169405446747452,0.591561788868644,"Negative","Neutral",-0.173432360301674,"Clash Royale","FAMILY",4.42899569564444,74817,"100000000+","Mature",5.75574221358691
2865,NA,NA,4.377856818,"Short",69,10,3.40556658936226,"Negative","Negative",-0.149304547094602,0.497916204360049,"Negative","Neutral",-0.16643325559318,"Clash Royale","FAMILY",4.42899569564444,78239,"100000000+","Mature",4.24849524204936
1335,NA,NA,4.306753155,"Long",96,18,3.07859008829899,"Negative","Negative",-0.273871485170616,0.415388525868015,"Negative","Negative",-0.273735317465813,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9826,"5000000+","Mature",4.57471097850338
2869,NA,NA,4.364492091,"Short",86,10,3.5030896764,"Negative","Negative",-0.168131293201017,0.413894889236984,"Negative","Neutral",-0.185318070499999,"Clash Royale","FAMILY",4.42899569564444,78731,"100000000+","Mature",4.46590811865458
1344,NA,NA,4.293340147,"Long",143,21,3.251095319,"Negative","Negative",-0.319842231790008,0.459790171284494,"Negative","Negative",-0.325306963012781,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9950,"5000000+","Mature",4.969813299576
2824,NA,NA,4.393095777,"Long",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Clash Royale","FAMILY",4.42899569564444,74218,"100000000+","Mature",NA
4530,70,"Female",4.437732002,"Long",102,15,3.37517316178261,"Negative","Negative",0.0486558663193572,0.560092230488184,"Positive","Neutral",0.0648224648725322,"Clash of Clans","FAMILY",4.4892570772,436600,"100000000+","Mature",4.63472898822964
1318,50,"Female",4.286583902,"Short",77,14,3.07576575693979,"Negative","Negative",-0.311172998794906,0.420517724461937,"Negative","Negative",-0.308798239180496,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9604,"5000000+","Mature",4.35670882668959
3791,NA,NA,4.399084397,"Short",48,7,3.67121424912941,"Negative","Negative",-0.0324473392279059,0.483006869380045,"Positive","Neutral",-0.0428205863355691,"Dragon Hills","GAME",4.45080224875,157259,"10000000+","Mature",3.89182029811063
3792,23,"Female",4.416427727,"Short",39,6,3.74430848990476,"Negative","Neutral",0.0184388693694559,0.259888630611713,"Positive","Neutral",0.0041569650664075,"Dragon Hills","GAME",4.45080224875,157276,"10000000+","Mature",3.68887945411394
407,NA,NA,4.209842739,"Short",84,12,3.48792398747416,"Negative","Negative",-0.481403355105902,0.349760225274044,"Negative","Negative",-0.491936515294815,"Battlelands Royale","GAME",4.28593741909302,1461,"1000000+","Mature",4.44265125649032
1337,NA,NA,4.312025075,"Long",89,17,3.10774053957407,"Negative","Neutral",-0.265009005460955,0.487875133087154,"Negative","Negative",-0.286511260990711,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9835,"5000000+","Mature",4.49980967033027
956,NA,NA,4.273281811,"Short",49,10,3.69206901987302,"Negative","Negative",-0.381286320285784,0.480102411662781,"Negative","Negative",-0.373979330687191,"Fuzzy Seasons Animal Forest","FAMILY",4.37156575333333,4710,"100000+","Mature",3.91202300542815
1338,25,"Female",4.293001617,"Long",108,20,3.18233716712069,"Negative","Negative",-0.365476789012623,0.456203856661882,"Negative","Negative",-0.380878908966598,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9842,"5000000+","Mature",4.69134788222914
369,NA,NA,4.196948368,"Short",66,13,3.40163266905058,"Negative","Negative",-0.499018207109756,0.461525829464919,"Negative","Negative",-0.519955158280054,"Battlelands Royale","GAME",4.28593741909302,1294,"1000000+","Mature",4.20469261939097
2817,NA,NA,4.371861895,"Long",337,49,3.01221925617248,"Negative","Negative",-0.0985989869526339,0.521695445336894,"Negative","Neutral",-0.0963160614788633,"Clash Royale","FAMILY",4.42899569564444,73611,"100000000+","Mature",5.82304589548302
1336,NA,NA,4.325654275,"Long",156,24,2.91202774254359,"Positive","Neutral",-0.217281339451855,0.65847226841368,"Negative","Neutral",-0.205746193522206,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9828,"5000000+","Mature",5.05624580534831
1348,NA,NA,4.290617604,"Long",114,16,3.4412217197697,"Negative","Negative",-0.304718926151868,0.445013338660909,"Negative","Negative",-0.315610083565009,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,10034,"5000000+","Mature",4.74493212836325
2836,NA,NA,4.378548503,"Long",875,112,3.09409029793705,"Negative","Negative",-0.150932585867955,0.457546857328833,"Negative","Neutral",-0.120562122012778,"Clash Royale","FAMILY",4.42899569564444,75502,"100000000+","Mature",6.77536609093639
349,NA,NA,4.188234712,"Short",102,10,3.4084049338,"Negative","Negative",-0.533779878946779,0.418282742994716,"Negative","Negative",-0.531766717223125,"Battlelands Royale","GAME",4.28593741909302,1213,"1000000+","Mature",4.63472898822964
2850,NA,NA,4.371167674,"Short",85,9,3.46661647438095,"Negative","Negative",-0.137134645228585,0.380790344451574,"Negative","Neutral",-0.148561314183609,"Clash Royale","FAMILY",4.42899569564444,76817,"100000000+","Mature",4.45434729625351
2818,33,"Female",4.382651715,"Long",276,44,2.86298468512877,"Negative","Negative",-0.143792304937393,0.523620827976976,"Negative","Neutral",-0.151266784659534,"Clash Royale","FAMILY",4.42899569564444,73667,"100000000+","Mature",5.62401750618734
906,NA,NA,4.247856124,"Long",189,22,3.47575440558812,"Negative","Negative",-0.390679551430076,0.377391032919972,"Negative","Negative",-0.380335990430905,"Guns of Glory","GAME",4.28715198128571,4842,"10000000+","Mature",5.24702407216049
964,NA,NA,4.261086644,"Short",58,7,3.7379607116,"Negative","Negative",-0.36638276678905,0.365873669112393,"Negative","Negative",-0.380459606029568,"Fuzzy Seasons Animal Forest","FAMILY",4.37156575333333,4797,"100000+","Mature",4.07753744390572
1343,43,"Female",4.322538773,"Long",120,16,3.26634410675,"Positive","Neutral",-0.170915426469967,0.647317842957385,"Negative","Neutral",-0.172658098339713,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9945,"5000000+","Mature",4.79579054559674
1504,NA,NA,4.307779408,"Long",82,15,3.21148670754699,"Negative","Negative",-0.26331121576313,0.488754743712358,"Negative","Negative",-0.240900572925666,"Color by Number ?New Coloring Book","GAME",4.39004803935714,12219,"5000000+","Mature",4.4188406077966
3796,NA,NA,4.428466812,"Short",40,7,3.7865995667,"Positive","Neutral",-0.0204881756506227,0.426613463068888,"Positive","Neutral",-0.0148996671884969,"Dragon Hills","GAME",4.45080224875,158048,"10000000+","Mature",3.71357206670431
4524,48,"Female",4.453105366,"Short",132,12,3.72943476398519,"Negative","Negative",0.0301355832934729,0.527726457989706,"Positive","Neutral",0.0461025238272124,"Clash of Clans","FAMILY",4.4892570772,435950,"100000000+","Mature",4.89034912822175
2881,21,"Female",4.373182583,"Short",111,13,3.49505310888506,"Negative","Negative",-0.125599402218593,0.425498621390277,"Negative","Neutral",-0.14041727551386,"Clash Royale","FAMILY",4.42899569564444,79529,"100000000+","Mature",4.71849887129509
1525,NA,NA,4.308871618,"Long",71,16,3.10706771949367,"Negative","Negative",-0.234589049076882,0.495668631235385,"Negative","Negative",-0.227598140193751,"Color by Number ?New Coloring Book","GAME",4.39004803935714,12667,"5000000+","Mature",4.27666611901606
1532,NA,NA,4.312931392,"Long",107,17,3.27673620306667,"Negative","Negative",-0.247017157810027,0.586542432957731,"Negative","Negative",-0.250899856899096,"Color by Number ?New Coloring Book","GAME",4.39004803935714,12792,"5000000+","Mature",4.68213122712422
2806,29,"Male",4.38443002,"Long",266,38,3.1645236845037,"Negative","Negative",-0.112787386166347,0.543524121057455,"Negative","Neutral",-0.108106020544583,"Clash Royale","FAMILY",4.42899569564444,72609,"100000000+","Mature",5.58724865840025
339,NA,NA,4.186875302,"Short",63,9,3.14460971273103,"Negative","Negative",-0.534774560491667,0.325032681296852,"Negative","Negative",-0.531215522376046,"Battlelands Royale","GAME",4.28593741909302,1167,"1000000+","Mature",4.15888308335967
408,57,"Male",4.208145179,"Short",94,13,3.32780026386316,"Negative","Negative",-0.45970182452935,0.409360723661655,"Negative","Negative",-0.458220414603122,"Battlelands Royale","GAME",4.28593741909302,1473,"1000000+","Mature",4.55387689160054
1522,NA,NA,4.334237832,"Long",119,15,3.45572743794958,"Positive","Neutral",-0.196850771838359,0.484157294962416,"Negative","Neutral",-0.206546998050216,"Color by Number ?New Coloring Book","GAME",4.39004803935714,12620,"5000000+","Mature",4.78749174278205
357,NA,NA,4.194221329,"Short",85,14,3.17520869163922,"Negative","Negative",-0.517969692727982,0.435896750203187,"Negative","Negative",-0.511570003175947,"Battlelands Royale","GAME",4.28593741909302,1231,"1000000+","Mature",4.45434729625351
4547,NA,NA,4.465302044,"Long",95,18,3.26887126798077,"Negative","Neutral",0.0641181815932859,0.592188230463903,"Positive","Neutral",0.0703566125236346,"Clash of Clans","FAMILY",4.4892570772,445867,"100000000+","Mature",4.56434819146784
385,NA,NA,4.208593545,"Short",51,11,3.52267507658028,"Negative","Negative",-0.524359061241556,0.439747351292945,"Negative","Negative",-0.5067305881118,"Battlelands Royale","GAME",4.28593741909302,1379,"1000000+","Mature",3.95124371858143
341,NA,NA,4.19477076,"Short",52,11,3.43513978591803,"Negative","Negative",-0.486674348970887,0.50738404081214,"Negative","Negative",-0.498158297538495,"Battlelands Royale","GAME",4.28593741909302,1173,"1000000+","Mature",3.97029191355212
2820,NA,NA,4.382881213,"Long",345,51,2.91675473227403,"Negative","Negative",-0.121766646657499,0.665650052538974,"Negative","Neutral",-0.117200121391935,"Clash Royale","FAMILY",4.42899569564444,73766,"100000000+","Mature",5.84643877505772
2837,NA,NA,4.399183762,"Short",7,3,4.45708122768696,"Negative","Neutral",-0.13640506451162,0.350560228006172,"Negative","Neutral",-0.137122034745154,"Clash Royale","FAMILY",4.42899569564444,75507,"100000000+","Mature",2.07944154167984
426,18,"Female",4.185247951,"Short",106,11,3.61302982141348,"Negative","Negative",-0.511448806879944,0.443471799653564,"Negative","Negative",-0.540327845778886,"Battlelands Royale","GAME",4.28593741909302,1552,"1000000+","Mature",4.67282883446191
1308,NA,NA,4.289915761,"Long",178,25,3.26768114356685,"Negative","Negative",-0.270097601555464,0.455533017282126,"Negative","Negative",-0.2670855064965,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9451,"5000000+","Mature",5.18738580584075
4527,67,"Male",4.453210751,"Short",46,12,3.32916941245625,"Negative","Negative",-0.000628752789743404,0.521138111134228,"Positive","Neutral",0.0198203689587106,"Clash of Clans","FAMILY",4.4892570772,436159,"100000000+","Mature",3.85014760171006
1317,NA,NA,4.29782083,"Long",89,15,3.45672137442887,"Negative","Negative",-0.252660703950381,0.421962175935439,"Negative","Negative",-0.257655494781953,"Cat Sim Online Play with Cats","FAMILY",4.37119691253125,9586,"5000000+","Mature",4.49980967033027
380,34,"Female",4.206869099,"Long",83,15,3.18169889613465,"Negative","Negative",-0.538139898468938,0.404566374981968,"Negative","Negative",-0.506984492797244,"Battlelands Royale","GAME",4.28593741909302,1361,"1000000+","Mature",4.43081679884331
6006,75,"Male",4.544060695,"Short",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Herpes Dating 1000K Singles","DATING",4.50115461423077,2578483,"10000+","Everyone 10+",NA
6658,NA,NA,4.709323274,"Long",95,16,3.17628518003158,"Positive","Positive",0.71421750227652,0.829482573875524,"Positive","Positive",0.712357109885782,"Free Dating App YoCutie Flirt Chat Meet","DATING",4.65865324807143,113717881,"1000000+","Everyone 10+",4.56434819146784
4653,NA,NA,4.471207736,"Short",59,9,3.58999483828814,"Positive","Positive",0.0877799388083702,0.576414771856746,"Positive","Positive",0.0992551399346726,"CMB Free Dating App","DATING",4.43356210022222,368134,"1000000+","Everyone 10+",4.0943445622221
3554,NA,NA,4.381158509,"Short",77,13,3.61118900259355,"Negative","Negative",-0.0278989238847345,0.624924974765961,"Positive","Neutral",-0.0146114180737903,"2RedBeans","DATING",4.39369857035714,88716,"10000+","Everyone 10+",4.35670882668959
2941,NA,NA,4.359780018,"Long",165,23,3.64646557924494,"Negative","Negative",-0.137930628127908,0.500282393524869,"Negative","Neutral",-0.121220746596671,"BBWCupid BBW Dating App","DATING",4.32225509115385,47546,"50000+","Everyone 10+",5.11198778835654
4669,NA,NA,4.433595569,"Short",80,6,4.37703211246452,"Negative","Negative",0.0174249616745035,0.0886013799517528,"Positive","Neutral",0.0126203994370115,"CMB Free Dating App","DATING",4.43356210022222,379708,"1000000+","Everyone 10+",4.39444915467244
6644,NA,NA,4.676795021,"Short",48,10,2.98523429108333,"Positive","Positive",0.594270601951439,0.612733802876346,"Positive","Positive",0.570619768168111,"Free Dating App YoCutie Flirt Chat Meet","DATING",4.65865324807143,89442296,"1000000+","Everyone 10+",3.89182029811063
6556,NA,NA,4.647641898,"Short",24,3,4.61997786693333,"Positive","Positive",0.526971733447296,0.470250481449589,"Positive","Positive",0.532642287916193,"BiggerCity Chat for gay bears chubs chasers","DATING",4.585060649,21739440,"100000+","Everyone 10+",3.2188758248682
6007,NA,NA,4.545227317,"Short",44,7,3.48451950907273,"Positive","Positive",0.20139383867374,0.653222723841535,"Positive","Positive",0.226979726653209,"Herpes Dating 1000K Singles","DATING",4.50115461423077,2578792,"10000+","Everyone 10+",3.80666248977032
3088,NA,NA,4.415583003,"Short",38,7,3.77163715945263,"Positive","Positive",0.389567508081754,0.737632226306932,"Positive","Positive",0.395093566634316,"Hily Dating Chat Match Meet Hook up","DATING",4.38728795752381,61748,"100000+","Everyone 10+",3.66356164612965
5969,NA,NA,4.561728887,"Long",148,25,3.11863147085405,"Positive","Positive",0.293550908852848,0.666700908168297,"Positive","Positive",0.275955976821765,"Chapters Interactive Stories","GAME",4.5485718305625,2971402,"1000000+","Everyone 10+",5.00394630594546
142,NA,NA,4.148986728,"Short",22,5,3.96971811262963,"Negative","Negative",-0.493623616660106,0.690491219071928,"Negative","Negative",-0.527369921726617,"Black People Meet Singles Date","DATING",4.19604779807143,340,"1000000+","Everyone 10+",3.13549421592915
2347,NA,NA,4.346121397,"Short",65,10,3.7757329171013,"Negative","Negative",-0.170141233592384,0.354650514949462,"Negative","Neutral",-0.176034916101855,"BLK Swipe Match Chat","DATING",4.36262743173684,26897,"100000+","Everyone 10+",4.18965474202643
5586,NA,NA,4.519021952,"Long",231,30,3.48233285055931,"Positive","Neutral",0.159479928187948,0.608030755241381,"Positive","Positive",0.152604987581171,"ChatVideo Meet new people","DATING",4.49339585277778,1346433,"5000000+","Everyone 10+",5.44673737166631
1016,NA,NA,4.252661389,"Short",88,12,3.27100249394684,"Negative","Negative",-0.400352812779365,0.446444947649922,"Negative","Negative",-0.379837966553586,"BBW Dating Plus Size Chat","DATING",4.33401784928571,5299,"1000000+","Everyone 10+",4.48863636973214
4667,NA,NA,4.44285698,"Short",88,9,3.91774280328421,"Negative","Negative",0.049034699319714,0.433041870303061,"Positive","Neutral",0.0539841505187828,"CMB Free Dating App","DATING",4.43356210022222,375627,"1000000+","Everyone 10+",4.48863636973214
6014,NA,NA,4.538607011,"Short",77,11,3.44936106490649,"Positive","Neutral",0.145450120023679,0.488133232021378,"Positive","Positive",0.17304868311611,"Herpes Dating 1000K Singles","DATING",4.50115461423077,2610587,"10000+","Everyone 10+",4.35670882668959
4262,NA,NA,4.486817935,"Short",48,8,3.81515902821667,"Positive","Positive",0.129611976379748,0.702927203049158,"Positive","Positive",0.138671053406151,"2Date Dating App Love and matching","DATING",4.45910111226667,236288,"500000+","Everyone 10+",3.89182029811063
6646,NA,NA,4.679087709,"Long",82,15,3.12976273953171,"Positive","Positive",0.596934999887899,0.604075645211423,"Positive","Positive",0.573037966518002,"Free Dating App YoCutie Flirt Chat Meet","DATING",4.65865324807143,90288411,"1000000+","Everyone 10+",4.4188406077966
5964,40,"Male",4.55325428,"Long",202,27,3.10175990891089,"Positive","Positive",0.22889378787503,0.658761975049106,"Positive","Positive",0.249971959566734,"Chapters Interactive Stories","GAME",4.5485718305625,2925143,"1000000+","Everyone 10+",5.31320597904179
5571,NA,NA,4.494436042,"Short",71,9,3.18877416958305,"Negative","Negative",-0.327233080745571,0.501969072659126,"Negative","Negative",-0.307822787782895,"ChatVideo Meet new people","DATING",4.49339585277778,1319888,"5000000+","Everyone 10+",4.27666611901606
2252,NA,NA,4.332612522,"Long",123,15,3.4761302375,"Negative","Negative",-0.231538301302086,0.39536657063433,"Negative","Negative",-0.238470747474166,"Herpes Positive Singles Dating","DATING",4.38877662175,21436,"10000+","Everyone 10+",4.82028156560504
5552,NA,NA,4.494550102,"Short",76,11,3.1953512788129,"Negative","Negative",0.130167064290576,0.426082568412385,"Positive","Positive",0.111865914628648,"ChatVideo Meet new people","DATING",4.49339585277778,1273058,"5000000+","Everyone 10+",4.34380542185368
5583,NA,NA,4.523226416,"Long",355,46,3.27080623501408,"Positive","Positive",0.168338473964779,0.698639427186708,"Positive","Positive",0.172382336263928,"ChatVideo Meet new people","DATING",4.49339585277778,1341818,"5000000+","Everyone 10+",5.87493073085203
1982,NA,NA,4.31955559,"Short",41,3,5.24484960813333,"Negative","Negative",-0.176262942477504,0.425688064979537,"Negative","Neutral",-0.152914572817501,"Free Dating App Flirt Chat Match with Singles","DATING",4.37895260341667,22797,"5000000+","Everyone 10+",3.73766961828337
5558,NA,NA,4.504592325,"Short",33,6,3.55571108501818,"Negative","Neutral",0.150686887079867,0.625529773969646,"Positive","Positive",0.147930557187143,"ChatVideo Meet new people","DATING",4.49339585277778,1280553,"5000000+","Everyone 10+",3.52636052461616
992,NA,NA,4.237565612,"Short",71,7,4.17892461424516,"Negative","Negative",-0.490409356701349,0.493309870463747,"Negative","Negative",-0.485031224909115,"BBW Dating Plus Size Chat","DATING",4.33401784928571,5039,"1000000+","Everyone 10+",4.27666611901606
6189,NA,NA,4.574936469,"Short",36,6,3.50869924193333,"Positive","Positive",0.35203761537124,0.474773238237082,"Positive","Positive",0.357541532174721,"Hinge Dating Relationships","DATING",4.53719412704348,4509067,"500000+","Everyone 10+",3.61091791264422
6177,NA,NA,4.552006081,"Long",186,22,3.47423353009689,"Positive","Neutral",0.247897105242249,0.514282571990758,"Positive","Positive",0.295525830902373,"Hinge Dating Relationships","DATING",4.53719412704348,4297851,"500000+","Everyone 10+",5.23110861685459
3100,NA,NA,4.358810175,"Long",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Hily Dating Chat Match Meet Hook up","DATING",4.38728795752381,62273,"100000+","Everyone 10+",NA
2746,NA,NA,4.371956708,"Short",62,10,3.32933521470968,"Positive","Positive",-0.0174246034389066,0.5144578106645,"Positive","Neutral",-0.0275565866493541,"FastMeet Chat Dating Love","DATING",4.38637925428571,47642,"1000000+","Everyone 10+",4.14313472639153
675,29,"Male",4.192778713,"Short",54,7,3.80788530871579,"Negative","Negative",-0.433259422574146,0.376873487991511,"Negative","Negative",-0.419256347467701,"Free Dating Hook Up Messenger","DATING",4.20319788984211,2374,"100000+","Everyone 10+",4.00733318523247
4254,NA,NA,4.46402364,"Short",70,10,3.52455433725714,"Positive","Positive",0.0792436456589683,0.538936025571201,"Positive","Neutral",0.0635306267743316,"2Date Dating App Love and matching","DATING",4.45910111226667,233706,"500000+","Everyone 10+",4.26267987704132
6544,23,"Male",4.642143981,"Long",114,17,3.25326114757895,"Positive","Positive",0.480101185653201,0.82186205136816,"Positive","Positive",0.480880023451598,"BiggerCity Chat for gay bears chubs chasers","DATING",4.585060649,20273438,"100000+","Everyone 10+",4.74493212836325
2954,NA,NA,4.380811701,"Short",73,9,3.63713447853151,"Positive","Positive",0.374055744710081,0.623216342326382,"Positive","Positive",0.385766858206024,"BBWCupid BBW Dating App","DATING",4.32225509115385,47942,"50000+","Everyone 10+",4.30406509320417
6015,47,"Male",4.559712506,"Short",86,13,3.57208459540465,"Positive","Positive",0.279991627965369,0.497643887235337,"Positive","Positive",0.280388718010119,"Herpes Dating 1000K Singles","DATING",4.50115461423077,2616918,"10000+","Everyone 10+",4.46590811865458
2923,NA,NA,4.345986984,"Short",78,11,3.54991775212394,"Negative","Negative",-0.131317541623359,0.360463858634179,"Negative","Neutral",-0.134640363345271,"BBWCupid BBW Dating App","DATING",4.32225509115385,46773,"50000+","Everyone 10+",4.36944785246702
6185,NA,NA,4.548968009,"Long",235,27,3.40394331818378,"Negative","Neutral",0.276473005176258,0.616501097946136,"Positive","Positive",0.255198017117525,"Hinge Dating Relationships","DATING",4.53719412704348,4405248,"500000+","Everyone 10+",5.46383180502561
991,41,"Female",4.236489317,"Short",66,9,3.79160257733333,"Negative","Negative",-0.45491570936874,0.436939235615211,"Negative","Negative",-0.444443685084595,"BBW Dating Plus Size Chat","DATING",4.33401784928571,5027,"1000000+","Everyone 10+",4.20469261939097
6180,NA,NA,4.545497839,"Long",198,22,3.45138866390829,"Negative","Neutral",0.227198753509012,0.419683042619989,"Positive","Positive",0.246245016220423,"Hinge Dating Relationships","DATING",4.53719412704348,4320406,"500000+","Everyone 10+",5.29330482472449
3561,NA,NA,4.379437421,"Long",125,15,3.23442400068846,"Negative","Negative",0.0386841968738415,0.588787468467267,"Positive","Neutral",0.0298696728793308,"2RedBeans","DATING",4.39369857035714,89282,"10000+","Everyone 10+",4.83628190695148
1999,NA,NA,4.302426482,"Short",58,6,3.86024364023529,"Negative","Negative",-0.245162357915269,0.48015807640255,"Negative","Negative",-0.229303921837448,"Free Dating App Flirt Chat Match with Singles","DATING",4.37895260341667,23442,"5000000+","Everyone 10+",4.07753744390572
4652,NA,NA,4.457280515,"Short",48,11,3.32043638697857,"Negative","Neutral",0.0341108331601987,0.380757326808927,"Positive","Neutral",0.0513807394633421,"CMB Free Dating App","DATING",4.43356210022222,367603,"1000000+","Everyone 10+",3.89182029811063
2290,NA,NA,4.322093828,"Long",263,38,3.1995253100697,"Negative","Negative",-0.16675821658665,0.50765914218693,"Negative","Neutral",-0.157714669549992,"BeWild Free Dating Chat App","DATING",4.29118506113333,25078,"100000+","Everyone 10+",5.57594910314632
2533,NA,NA,4.377380332,"Short",26,5,4.03459519391429,"Negative","Neutral",-0.106022286100251,0.469951990976777,"Negative","Neutral",-0.095905116008829,"BBW Dating Curvy Singles Chat LargeFriends","DATING",4.3992460445,29845,"10000+","Everyone 10+",3.29583686600433
128,NA,NA,4.136106535,"Short",30,6,3.54703203305,"Negative","Negative",-0.521121114284275,0.503174052774648,"Negative","Negative",-0.568028483633409,"Black People Meet Singles Date","DATING",4.19604779807143,317,"1000000+","Everyone 10+",3.43398720448515
